st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
6,"CA","California",2010,85.21008,83.86773,85.89417,84.68097,87.21159,86.19035,88.76034,87.91916,80.33243,79.14621,82.26626,81.2907,83.60909,82.92422,86.4642,86.0652,.2889475,.3768572,.3690099,.4644829,.3919414,.4627483,.3258296,.4022387,.2517452,.3065834,.3228769,.367772,.3925157,.4367481,.3405572,.3768447,1296334,1206421,1174404,1489270,1306815,1171018,1117042,1465815
6,"CA","California",2011,85.51892,84.16534,86.32013,85.11363,87.34166,86.30537,88.49382,87.60371,80.15804,78.93885,83.03156,82.04253,83.93961,83.23092,86.74232,86.33853,.2813161,.3797971,.3610049,.4476394,.3697732,.444603,.3637459,.4506682,.2584726,.3139973,.3377882,.3819852,.392489,.4307998,.3580247,.3964764,1314462,1206957,1171636,1467478,1317200,1172225,1112288,1434968
6,"CA","California",2012,85.80801,84.42407,85.06728,83.73589,87.4772,86.41531,89.5772,88.77765,79.90305,78.62912,82.07922,81.04216,84.27103,83.53629,86.09688,85.66667,.2634492,.3595319,.4051546,.4963869,.3877618,.4661244,.3223465,.4059491,.259501,.3201516,.3367812,.3870467,.3850296,.4216106,.3821887,.4202938,1315462,1222994,1182376,1455733,1318657,1183594,1116747,1424070
6,"CA","California",2013,85.51457,84.07532,85.37897,84.04251,87.6199,86.5373,89.10378,88.22148,80.75964,79.43134,83.11233,82.05725,84.48171,83.73543,87.43587,87.02846,.2747195,.3723769,.408605,.5038811,.3541829,.4417632,.3481972,.4468899,.2390495,.3084714,.328997,.3930339,.3837272,.4249173,.3395881,.370002,1314348,1217876,1187686,1452821,1317454,1176096,1117670,1420607
6,"CA","California",2014,86.05307,84.63593,87.17321,85.93462,87.85262,86.77582,89.42966,88.56965,81.28587,79.9449,82.94487,81.87975,85.08157,84.32421,87.45434,87.04584,.28321,.3857608,.3434555,.445265,.3684776,.4594966,.3256051,.424745,.2461394,.3224065,.3575228,.4112392,.371304,.4175212,.3549261,.3915522,1256961,1166745,1150353,1361598,1251996,1124411,1071231,1350965
8,"CO","Colorado",2001,82.29165,81.80662,86.12094,85.94003,87.01991,86.92176,87.24019,87.33437,79.22215,78.74896,84.17787,84.01781,82.64288,82.60985,86.64941,86.75532,1.04399,1.036569,.9263989,.9194058,.9954163,.9877369,1.174081,1.139923,.7148294,.7113621,.756004,.7519511,1.107175,1.091229,.9378431,.9129871,125322,156475,168347,194982,130324,151872,166023,192680
8,"CO","Colorado",2002,81.65817,81.18138,86.91331,86.73726,86.05351,85.97543,87.81651,87.89425,78.459,77.99921,82.44899,82.3092,83.77457,83.72285,87.31005,87.3981,.9475313,.9397104,.8418493,.8365033,1.141967,1.124568,1.058864,1.029332,.7049505,.6982706,.8056213,.7973481,.944405,.9309652,.7879027,.767416,128188,160377,173264,204712,132528,155047,171833,201989
8,"CO","Colorado",2003,81.68307,81.23027,84.84876,84.69276,86.91868,86.81755,88.50041,88.55931,78.51604,78.06876,81.59552,81.47516,86.0434,85.97355,85.8891,86.03809,.9865808,.9741312,1.006051,.9893562,.9469706,.9371601,.943567,.9163802,.6978737,.6886097,.84761,.8357617,.7358413,.7285187,1.002155,.9730606,130688,164014,177764,208519,134361,158368,175911,205451
8,"CO","Colorado",2004,83.8853,83.41264,88.05158,87.88461,85.07734,85.00877,89.74213,89.77036,78.35976,77.95074,81.85912,81.76987,84.8464,84.8047,86.56413,86.69785,.8478292,.8476632,.742925,.7412019,1.102255,1.083692,.7327377,.7142811,.6952751,.6869438,.8663616,.8517582,.8588721,.8481039,.9617829,.9313511,135682,167533,181779,206310,139580,161691,178770,202138
8,"CO","Colorado",2005,82.65054,82.21349,85.8688,85.72424,87.28941,87.1912,88.49535,88.57014,79.21981,78.79541,83.79964,83.68421,83.27863,83.27621,87.73775,87.84535,.9271567,.9218711,.9602299,.9494608,.9432243,.933853,1.0383,1.00804,.6587761,.6540751,.7399174,.7316486,1.035619,1.017993,.8251464,.7974992,138808,170492,184209,206201,143521,164091,179298,201548
8,"CO","Colorado",2006,83.50658,83.08247,86.29604,86.15528,87.05312,86.96862,89.44384,89.4963,79.60593,79.20367,82.99887,82.89738,84.95325,84.9239,88.39134,88.47433,.914801,.9089714,.8640389,.8527536,.9338771,.9204359,.8855704,.859952,.6954926,.6881092,.7805899,.7673398,.8683879,.8564022,.6619822,.6387664,141121,171911,186112,210244,145554,165929,181038,205124
8,"CO","Colorado",2007,85.18053,84.73732,85.81325,85.69146,87.56813,87.48607,89.30721,89.37309,78.00508,77.61118,83.58281,83.4853,85.48402,85.46389,88.47086,88.56162,.7582891,.7623497,.9280263,.9136217,.8776501,.8671446,.9084183,.8830187,.6747078,.6640258,.7515377,.7403476,.8354727,.8227779,.6713243,.6478691,142618,173677,190117,216279,147206,167639,185589,210460
8,"CO","Colorado",2008,84.61639,84.16685,85.2592,85.124,89.33474,89.23886,89.95877,90.00708,78.70596,78.31479,82.54529,82.46203,85.35069,85.3325,88.29911,88.39403,.7157406,.7162645,.8750541,.8581759,.6292272,.6249316,.7343219,.7112853,.6137253,.6010408,.7767007,.764834,.7900894,.7769227,.6453121,.6220054,143755,175616,193398,222013,148539,169512,188414,215778
8,"CO","Colorado",2009,82.0051,81.56724,86.55853,86.42684,88.23628,88.13949,89.90936,89.94708,78.20676,77.83092,81.93822,81.8822,86.00139,85.96988,87.50117,87.64124,.8262419,.815622,.7918016,.7819261,.6758561,.6690648,.6707116,.651516,.6270009,.6192333,.7671177,.7532011,.6947623,.6844016,.7496977,.7217691,143685,177537,200498,231892,148731,172412,195424,224581
8,"CO","Colorado",2010,82.7098,82.31412,85.36388,85.27142,86.53119,86.48587,89.72347,89.77814,78.628,78.2608,83.37885,83.29315,84.89458,84.88593,87.16405,87.32828,.8627877,.8544478,.9540061,.934278,.9705221,.9528607,.7446355,.7205476,.6567916,.6460207,.7067331,.6949756,.8001828,.7859659,.8690627,.8372723,145783,179732,201643,230811,150108,174257,196707,223529
8,"CO","Colorado",2011,84.25586,83.84432,84.59409,84.50675,88.84081,88.76149,90.1226,90.16747,77.38615,77.03878,83.2308,83.13858,85.83884,85.80927,88.37206,88.48087,.8057658,.8041464,.9454884,.9251481,.7076905,.6978294,.6971819,.6745232,.6504901,.638764,.6891752,.6784896,.6988333,.6880297,.6927389,.6655742,146505,178849,201570,228201,150521,172636,195062,220361
8,"CO","Colorado",2012,84.70289,84.26284,86.0955,85.97923,88.19499,88.11401,88.84798,88.92957,79.33415,78.92593,81.85521,81.79638,85.67599,85.64656,87.60728,87.74768,.747334,.7420558,.8607943,.846687,.790724,.7775118,.8945624,.8663562,.6374632,.6311606,.7920469,.7763706,.7710288,.7559747,.7720873,.7423701,146168,178817,202223,228696,151244,172538,194824,220764
8,"CO","Colorado",2013,83.90717,83.44424,87.25705,87.12635,86.21397,86.18689,90.1394,90.17748,79.91767,79.48575,83.22358,83.1246,86.54163,86.49352,87.94423,88.07133,.716886,.7112508,.7444124,.7337645,1.109878,1.088191,.6529304,.6328221,.5886401,.5847417,.7161487,.7018192,.6909913,.6806865,.7674177,.7371771,148901,179094,201481,228592,158043,174280,195261,220382
8,"CO","Colorado",2014,85.41083,84.95831,85.48463,85.38055,88.62149,88.54291,91.01421,91.02695,79.10166,78.67679,83.7235,83.606,85.85289,85.81947,89.06668,89.14754,.6841557,.6818665,.9851726,.9612244,.8553267,.8432297,.5442688,.5276936,.6146224,.6057483,.735397,.7230353,.7764226,.7622656,.6175337,.5933341,148951,172116,190689,218424,155229,168904,187107,211564
9,"CT","Connecticut",2001,80.94297,81.00541,81.69186,81.94268,83.86779,84.14106,87.33091,87.51994,77.14854,77.22036,80.64763,80.86604,81.74989,82.06185,86.71552,86.9033,1.225695,1.198098,1.357252,1.318351,1.165216,1.127352,.9739062,.9387098,1.004636,.9881259,.9611224,.936924,1.116696,1.087845,.7870111,.7580354,77691,108895,138728,205612,75422,99856,133183,199077
9,"CT","Connecticut",2002,81.43682,81.47903,84.26669,84.43681,82.55501,82.87444,86.81801,87.02495,77.60855,77.65077,80.64361,80.86057,83.0454,83.3128,84.52221,84.80424,1.243833,1.211962,1.161088,1.128077,1.25305,1.215289,1.076199,1.036696,.8732826,.8584429,.9820943,.9602093,1.010088,.9786612,1.04499,1.011338,80440,111754,141263,208404,76907,102479,136252,202218
9,"CT","Connecticut",2003,81.50548,81.50296,81.81618,82.05254,84.32301,84.58455,87.85806,88.01779,75.61568,75.68125,77.68404,77.96199,81.40205,81.71936,84.5419,84.82023,1.036698,1.016966,1.279775,1.242227,1.302413,1.259391,.9850884,.9522972,.8789071,.8635921,.9658676,.9503107,1.001117,.9759231,1.030969,.9995549,83311,113816,143450,213034,79305,104752,137776,206847
9,"CT","Connecticut",2004,81.78649,81.76117,85.12491,85.2454,84.05196,84.30956,87.33045,87.5012,76.83268,76.86491,79.4806,79.7174,82.25728,82.55244,85.63991,85.88177,1.107017,1.084431,1.101571,1.072466,1.351313,1.306902,1.023228,.9881721,.8670852,.8476726,.9418437,.9213449,1.030966,1.003652,.9342718,.902032,85004,116094,146398,215371,81413,107216,139617,208382
9,"CT","Connecticut",2005,82.45383,82.41025,84.55685,84.69027,85.41956,85.62678,87.99112,88.14091,75.67301,75.70375,79.68725,79.91914,84.30605,84.53761,86.34507,86.56486,1.183872,1.161919,1.210342,1.17666,1.183978,1.144594,1.068923,1.032735,.852872,.8381751,1.039418,1.019509,.9109978,.8803939,.9526019,.9162861,87096,117105,147511,216986,83190,107459,141207,209378
9,"CT","Connecticut",2006,81.92362,81.86682,85.08817,85.19505,87.53729,87.66521,87.19093,87.35722,76.85306,76.83842,81.66052,81.83804,83.37617,83.64645,85.93323,86.16859,1.23104,1.205853,1.150467,1.120732,.9815363,.950607,1.072538,1.039311,.8556401,.8388226,.9725287,.9494705,1.068835,1.037933,1.003303,.9688806,89724,118243,148950,219145,85367,108745,142561,210654
9,"CT","Connecticut",2007,83.11423,83.01804,85.46641,85.5667,85.21487,85.41,87.24079,87.40528,78.10685,78.06184,81.56452,81.73776,85.37317,85.57133,86.51333,86.72369,1.080483,1.065912,1.240057,1.207292,1.173557,1.133853,1.119231,1.081916,.9230954,.9071285,.9427247,.9192312,.9198707,.8872176,.9186449,.8842024,89814,118864,149075,218169,86165,109323,142400,209072
9,"CT","Connecticut",2008,85.24612,85.10582,86.13556,86.20115,87.74176,87.8536,87.36353,87.51994,76.86417,76.81718,81.50337,81.67309,83.80618,84.05466,86.77879,86.97514,.9306073,.9230203,1.047572,1.023594,.9307178,.9001506,1.097997,1.060927,.862906,.8517194,.9726866,.9485788,1.035874,1.002427,.8794663,.846203,90824,120154,150845,218844,87705,110416,143047,208656
9,"CT","Connecticut",2009,81.70945,81.60503,85.06224,85.15948,86.21206,86.3809,89.04815,89.1554,77.31055,77.25224,82.00468,82.15585,84.29549,84.52291,85.69382,85.94316,1.031879,1.017535,1.091993,1.062893,1.122977,1.084439,.9231365,.89319,.8828148,.8633355,.9460501,.9211713,.9541606,.9217792,.9693597,.9350564,92122,120475,151879,223809,88461,110448,144055,212726
9,"CT","Connecticut",2010,85.25336,85.10667,85.83199,85.90941,88.61382,88.69781,87.82717,87.97847,76.71847,76.66993,80.68194,80.8699,80.94553,81.27253,87.52226,87.69732,.9628533,.9592109,1.105555,1.075739,.7882223,.7637605,1.183651,1.144297,.9041454,.8901612,.9764692,.9538287,1.057295,1.035303,.7922099,.7587197,91758,120645,151337,222839,88589,110589,142345,211911
9,"CT","Connecticut",2011,84.8504,84.69417,84.4096,84.5254,88.9097,88.99924,90.06852,90.13805,77.31662,77.25175,80.95921,81.14004,83.09927,83.37273,86.90381,87.11706,.8960581,.8869532,1.195207,1.158739,.8886827,.8603054,.7637577,.7403163,.8926175,.878638,.9608657,.9353429,1.033451,1.000759,.967668,.9277977,92758,119263,150567,220376,89970,109304,140609,208545
9,"CT","Connecticut",2012,84.05132,83.88989,84.98638,85.06892,85.49506,85.68568,89.29198,89.37401,78.45058,78.33604,81.68969,81.84602,85.86201,86.02531,87.65134,87.83284,1.031266,1.016359,1.143756,1.114811,1.285931,1.247033,.8730255,.848119,.8653527,.8552145,.9686789,.9445328,.7408863,.7126666,.8099112,.7752934,92846,120561,149471,218773,90023,110203,139137,207340
9,"CT","Connecticut",2013,84.22398,84.0577,87.16206,87.18924,88.94286,89.00153,89.13226,89.22896,76.99184,76.91325,80.8199,81.00153,84.08941,84.34127,86.93657,87.15905,1.052276,1.039064,.9178362,.899665,.7433344,.720549,1.00548,.9751722,.8927949,.8779043,.9865903,.9615121,.9939712,.9570537,.9396512,.8981426,93770,118209,147052,215631,91267,107989,136848,203704
9,"CT","Connecticut",2014,82.70944,82.57329,85.93011,85.99584,88.54605,88.6325,89.08057,89.16957,78.78583,78.6725,82.88999,83.03181,86.49957,86.67149,87.27146,87.49545,1.222312,1.199526,1.193042,1.160419,.927826,.8991776,.9396592,.908818,.8552058,.8444684,.9706373,.9422989,.8323808,.7962989,.9506599,.9068676,94034,113037,141176,203028,90439,103623,129383,192849
10,"DE","Delaware",2001,75.90427,76.5117,82.87727,83.27323,84.58412,85.00788,85.35828,85.41584,71.84631,72.51113,78.4136,78.94868,78.43252,79.02913,82.43253,82.63641,1.689039,1.659927,2.172893,2.110611,2.057582,1.977807,2.628503,2.581059,1.321308,1.338072,1.804783,1.773345,1.978533,1.967235,2.467963,2.425417,23869,28251,30411,34386,21447,25421,29673,33159
10,"DE","Delaware",2002,79.07294,79.57748,85.69777,86.01936,82.9754,83.47546,78.54927,78.76244,73.85744,74.55305,81.7664,82.21299,84.94247,85.34412,83.54671,83.72897,2.044159,2.008026,1.795541,1.740156,2.744299,2.670729,2.726835,2.702706,1.459383,1.457559,1.647502,1.605422,1.69059,1.62312,2.152987,2.105848,24929,29828,31750,34648,22354,26763,30853,33085
10,"DE","Delaware",2003,83.21439,83.66491,86.00034,86.31724,88.2541,88.5413,90.07308,90.09057,73.61411,74.3476,78.0246,78.54243,82.10932,82.62052,86.123,86.2565,1.771719,1.740819,1.862218,1.805859,1.624891,1.548668,1.689792,1.674645,1.376622,1.371017,1.756574,1.733748,1.786408,1.730576,2.075388,2.032018,25653,30816,32650,35405,23158,27878,31452,33908
10,"DE","Delaware",2004,81.78648,82.25559,84.15856,84.52715,86.64731,87.0089,90.02242,90.02796,75.6794,76.36235,79.93499,80.41365,81.10489,81.639,84.23871,84.40137,1.804423,1.770888,2.085989,2.027757,2.205796,2.11525,1.616302,1.609402,1.479551,1.46615,1.709693,1.674979,2.147844,2.100855,2.47346,2.428313,26552,31445,33457,36513,23804,28389,32145,34726
10,"DE","Delaware",2005,80.26611,80.75477,85.34707,85.68435,89.14333,89.38583,84.62314,84.67946,75.9644,76.62387,75.2036,75.73919,81.2794,81.82167,86.49953,86.61475,1.916646,1.878157,1.768328,1.714951,1.315704,1.254476,2.806101,2.7516,1.544217,1.530952,1.453767,1.46281,2.082255,2.037226,1.819817,1.783416,26929,32406,34101,37295,24167,28873,32711,35647
10,"DE","Delaware",2006,83.81644,84.24783,82.86581,83.27288,85.98019,86.37006,86.04171,86.06629,73.80779,74.49926,80.46772,80.93031,82.2617,82.77483,87.57249,87.6673,1.582937,1.555979,2.176825,2.114759,1.974234,1.889644,2.690579,2.646966,1.395109,1.392237,1.808728,1.7719,1.819924,1.758724,1.67518,1.641611,27619,33174,34919,37501,24636,29877,33180,35956
10,"DE","Delaware",2007,85.37689,85.80576,86.59164,86.89618,86.33797,86.72185,86.68591,86.6954,74.42089,75.08536,76.83425,77.38242,83.54256,84.01576,87.5596,87.6561,1.309817,1.287312,1.670809,1.618249,2.087034,1.9995,2.615637,2.572899,1.454339,1.453741,1.583981,1.574727,1.930656,1.866238,1.619602,1.586163,28139,34011,35530,37738,25287,30180,33923,35894
10,"DE","Delaware",2008,82.23717,82.74936,82.34842,82.79742,83.5419,84.04832,91.21483,91.20908,75.616,76.32018,83.9045,84.28416,83.17599,83.65771,83.89041,84.05614,1.568847,1.541681,2.005646,1.950656,2.246619,2.169999,1.114648,1.116394,1.357669,1.346043,1.358985,1.320432,1.78543,1.720306,2.287919,2.242851,28765,34600,36377,38031,25820,30485,34597,36114
10,"DE","Delaware",2009,80.30521,80.85997,84.75533,85.13793,86.68475,87.05888,91.48447,91.47456,75.02267,75.717,82.49374,82.934,85.17233,85.56721,84.5994,84.7494,1.72455,1.687814,1.687955,1.636781,1.684042,1.609188,1.052435,1.058026,1.324867,1.318119,1.346454,1.309589,1.16217,1.106284,2.203987,2.161643,29142,35509,37467,38424,26646,30941,35501,36160
10,"DE","Delaware",2010,83.58229,84.08304,85.72704,86.09409,85.57198,86.01176,87.69533,87.68782,75.467,76.18544,81.13228,81.60758,84.05001,84.51597,88.18822,88.27303,1.439666,1.40572,1.540067,1.485617,2.077127,1.989619,2.248211,2.226846,1.336397,1.328178,1.669121,1.630891,1.517992,1.454098,1.505702,1.472341,29613,35782,37312,37669,27122,31329,35191,35475
10,"DE","Delaware",2011,84.50118,84.97503,85.78827,86.14513,85.91126,86.33537,88.00898,87.98994,75.72566,76.42593,81.93575,82.39648,82.93971,83.465,88.1264,88.21545,1.458052,1.422112,1.846915,1.781921,1.972275,1.888386,2.484753,2.459519,1.345717,1.33717,1.517654,1.474029,1.855169,1.793883,1.696575,1.658587,28867,35485,37081,37939,27125,30687,34342,35908
10,"DE","Delaware",2012,81.85692,82.4464,85.18704,85.59728,86.28471,86.70721,86.09067,86.09748,74.5851,75.27734,80.01826,80.54671,86.27074,86.64542,87.97174,88.06583,1.533824,1.49822,1.476177,1.421798,1.863718,1.776105,2.864185,2.816897,1.352961,1.353834,1.533391,1.496397,1.335077,1.265383,1.775223,1.734636,29457,35927,37145,37133,27357,31421,34208,34860
10,"DE","Delaware",2013,81.08197,81.70454,83.39102,83.89211,85.01645,85.52534,88.2337,88.23196,73.2763,74.01761,79.3387,79.90353,83.53403,84.06931,83.15005,83.36349,1.75806,1.71566,1.919622,1.849492,2.263472,2.169186,2.30589,2.278706,1.172805,1.18642,1.591931,1.558361,1.75796,1.686101,2.333869,2.288193,29574,35689,36911,36594,28021,31343,33727,34361
10,"DE","Delaware",2014,81.20181,81.84316,82.48046,83.0239,87.96854,88.33091,89.91255,89.89872,75.1665,75.84614,82.29462,82.77046,83.97218,84.49389,87.93895,88.05141,1.710946,1.66502,2.358727,2.289423,1.753604,1.660868,1.84166,1.830706,1.41678,1.419062,1.695117,1.645727,1.960043,1.879706,2.372484,2.318863,29043,34224,35563,36113,27901,29984,32155,33102
11,"DC","District Of Columbia",2001,78.14511,79.82973,82.19762,83.53989,84.67448,85.76458,88.36472,88.77946,71.78865,73.86716,75.18993,76.94627,81.31889,82.56598,86.2934,86.82434,2.02731,2.017633,2.554595,2.475473,2.938276,2.788025,2.84339,2.717072,1.306962,1.361696,2.01672,2.05474,3.038975,2.939275,2.174788,2.062675,22411,20866,14252,18572,24627,15953,10753,17502
11,"DC","District Of Columbia",2002,80.57775,82.2309,81.78287,83.12729,81.41976,82.64957,86.90409,87.37183,75.29427,77.55003,75.21154,76.90742,82.04871,83.24171,85.41312,85.97204,1.910349,1.880134,2.531534,2.452874,2.897909,2.823134,2.860658,2.756391,1.372371,1.384251,2.025383,2.068422,3.046479,2.945671,2.831185,2.721308,23520,20850,14193,18955,25390,16142,10811,18116
11,"DC","District Of Columbia",2003,79.22136,80.89573,78.37136,79.89993,87.51536,88.31445,87.81215,88.20387,74.71745,76.74902,80.41844,81.94009,83.1246,84.24667,86.64911,87.12713,1.960268,1.942814,2.365187,2.360456,2.784703,2.622458,3.399091,3.281694,1.466254,1.478914,2.181284,2.108764,2.862958,2.737228,2.600027,2.488776,23298,20831,14476,18353,25466,16384,11141,17545
11,"DC","District Of Columbia",2004,79.01421,80.52008,82.75494,83.9453,88.41072,89.14726,91.03845,91.27467,75.66129,77.52183,80.12783,81.63355,76.39109,77.66758,86.80794,87.29315,2.263897,2.239188,2.736946,2.642427,2.311469,2.157983,2.086435,1.994885,1.547634,1.565872,2.345922,2.274837,2.812865,2.875169,2.918551,2.796398,22784,20696,14445,18305,24456,16771,11113,17538
11,"DC","District Of Columbia",2005,78.40807,80.0424,82.11401,83.3876,86.14351,87.02757,88.18684,88.56165,73.67419,75.67167,77.19975,78.72903,80.65136,81.88853,87.09362,87.5835,1.985519,1.97992,2.654577,2.573811,3.093697,2.941029,3.154205,3.031984,1.439763,1.489168,2.347951,2.36349,3.164479,3.107433,2.155993,2.037125,22214,20168,14432,18489,23821,16395,11305,17692
11,"DC","District Of Columbia",2006,80.79816,82.34061,86.58363,87.65724,81.51414,82.665,86.13003,86.66969,73.08767,74.95013,79.71685,81.32766,78.9053,80.19608,90.69891,90.93739,2.09414,2.038646,1.926803,1.803424,3.552922,3.496735,2.988835,2.872999,1.386062,1.440046,2.182859,2.129316,3.07673,3.07385,1.295179,1.202454,21662,20149,14392,18808,23424,16459,11197,18345
11,"DC","District Of Columbia",2007,79.18496,80.86496,80.82413,82.23968,87.1395,88.02139,91.04711,91.30595,75.61787,77.48341,78.55921,80.31314,74.79636,76.08224,82.55064,83.31704,1.942567,1.921942,2.596909,2.547279,2.690663,2.511754,1.874866,1.766544,1.606335,1.618478,2.172766,2.121159,2.443296,2.555177,3.196781,3.131187,21575,19802,14357,18907,23139,16240,11268,18698
11,"DC","District Of Columbia",2008,79.62483,81.31799,87.7916,88.76638,89.36685,90.05585,89.14427,89.56805,73.73273,75.656,76.55526,78.25775,78.40057,79.96334,79.60036,80.39873,2.038164,2.013547,1.735576,1.597885,2.226316,2.038263,2.09835,1.970283,1.408765,1.453322,2.215245,2.254009,2.720084,2.681755,3.376404,3.406597,21041,19902,14502,19199,23021,16014,11378,18954
11,"DC","District Of Columbia",2009,78.54585,80.02351,85.88799,87.06396,89.10667,89.84685,90.30827,90.66085,74.12468,76.0985,80.61349,82.24466,83.05215,84.36932,83.47787,84.30888,2.288904,2.285945,2.024336,1.881116,2.229871,2.02525,2.382489,2.228456,1.461546,1.511022,2.280097,2.188035,2.612458,2.443454,3.039414,2.937761,20357,19943,14857,19921,22841,16314,11816,19896
11,"DC","District Of Columbia",2010,80.46892,82.17424,81.99245,83.45441,91.55067,91.99685,86.19801,86.89325,74.66315,76.5709,77.32858,79.0276,76.67873,78.20505,86.78423,87.43613,1.95321,1.909588,2.585968,2.493436,.9927682,.8657646,3.087721,2.936397,1.526363,1.573958,2.364605,2.401893,2.587539,2.678289,2.737959,2.567841,20224,19589,15180,20543,22589,16526,12087,20574
11,"DC","District Of Columbia",2011,78.82181,80.57962,80.50691,82.15145,88.00261,88.92222,83.86306,84.75172,74.08825,75.94633,78.18658,79.95358,80.90782,82.38252,90.98003,91.24461,2.13769,2.115048,2.511289,2.455683,2.891798,2.630754,3.321363,3.218275,1.497363,1.567668,2.412176,2.418621,3.501667,3.429084,1.635768,1.476642,19018,18966,15769,21375,21067,16144,12500,21495
