gnd,pctile,year,count,hh_inc,le_agg,le_raceadj,sd_le_agg,sd_le_raceadj
"M",28,2013,437345,31988.47,79.11971,79.19338,.4712829,.4612802
"M",28,2014,420529,32007.7,79.7532,79.81722,.4886348,.4780377
"M",29,2001,390685,39419.26,78.38364,78.48579,.5094881,.5001158
"M",29,2002,401813,39472.08,78.69816,78.78675,.4935064,.4840336
"M",29,2003,410023,38646.97,79.12951,79.21146,.4708677,.4619057
"M",29,2004,416579,37691.34,78.48814,78.58604,.4966932,.4870102
"M",29,2005,421655,37127.54,79.46889,79.54936,.4880105,.4772243
"M",29,2006,426553,37218.06,79.26192,79.34858,.4701649,.4616764
"M",29,2007,430543,37096.86,79.37067,79.44997,.4629821,.4539085
"M",29,2008,435046,37186.54,79.54363,79.62117,.4634751,.4532931
"M",29,2009,444495,36401.68,78.72,78.82677,.4504836,.4400851
"M",29,2010,443448,35341.25,80.54644,80.62218,.4532523,.4442877
"M",29,2011,440001,33666.08,81.11436,81.16029,.4461317,.4366854
"M",29,2012,440693,33340.25,79.52239,79.5901,.4586033,.4487058
"M",29,2013,437529,33074.16,79.41518,79.48179,.4671329,.4568499
"M",29,2014,420493,33077.91,79.57198,79.63818,.4747688,.4640777
"M",30,2001,390668,40643.68,77.94933,78.06698,.509174,.5000657
"M",30,2002,401914,40697.43,78.81648,78.91209,.4975079,.4879227
"M",30,2003,410057,39844.44,78.08112,78.19309,.4818744,.4732774
"M",30,2004,416648,38869.79,79.15167,79.24328,.4814779,.473227
"M",30,2005,421820,38292.75,78.71917,78.81993,.5022186,.4938075
"M",30,2006,426634,38397.33,79.73185,79.81362,.4719288,.4632507
"M",30,2007,430536,38266.05,80.17135,80.23949,.4847256,.4741095
"M",30,2008,435212,38358.18,79.40601,79.49857,.4795245,.4697701
"M",30,2009,444300,37581.24,79.61365,79.703,.4701907,.4601552
"M",30,2010,443346,36483.69,79.78479,79.88187,.4699087,.4598553
"M",30,2011,440166,34781.05,79.14935,79.24135,.4656581,.4564244
"M",30,2012,440808,34442.4,79.98283,80.05797,.4620211,.4522555
"M",30,2013,437392,34171.26,79.27063,79.35458,.4909812,.4805578
"M",30,2014,420427,34156.34,80.57989,80.62839,.4713092,.4606995
"M",31,2001,390698,41871,78.58063,78.68797,.5225949,.5121404
"M",31,2002,401971,41928.83,78.86372,78.96112,.4893981,.4812388
"M",31,2003,410010,41048.43,78.34032,78.4463,.4809918,.4732557
"M",31,2004,416693,40058.9,79.78808,79.87083,.4887779,.4798259
"M",31,2005,421857,39467.38,80.45468,80.52881,.5037583,.4933186
"M",31,2006,426594,39580.31,80.06593,80.14483,.4769953,.4671291
"M",31,2007,430717,39442.31,80.28538,80.35928,.4825209,.4735207
"M",31,2008,435158,39537.66,79.59362,79.68315,.5020362,.4912872
"M",31,2009,444533,38763.74,79.11258,79.21454,.4682889,.4587501
"M",31,2010,443461,37635.69,80.11413,80.21108,.4566994,.4470621
"M",31,2011,440088,35905.15,80.53857,80.60863,.4874564,.4775998
"M",31,2012,440751,35554.78,80.44197,80.50837,.4689693,.4590162
"M",31,2013,437632,35276.15,78.92963,79.01778,.4795804,.4697641
"M",31,2014,420741,35235.28,79.5617,79.63415,.4876378,.4766408
"M",32,2001,390739,43104.6,78.43293,78.54811,.5241392,.5135148
"M",32,2002,402042,43163.29,78.85748,78.9574,.5001566,.4902659
"M",32,2003,410273,42254.45,79.27781,79.37177,.4883041,.4787947
"M",32,2004,416664,41252.78,79.81577,79.9044,.4823329,.4716653
"M",32,2005,421816,40646.44,79.74235,79.83668,.498454,.4899472
"M",32,2006,426703,40768.48,79.4923,79.59055,.4867684,.476905
"M",32,2007,430603,40625.03,80.46577,80.54108,.4893092,.4791405
"M",32,2008,435223,40727.41,80.24454,80.32564,.4796339,.4707876
"M",32,2009,444543,39958.61,80.28512,80.37199,.4746307,.464917
"M",32,2010,443464,38793.43,80.08942,80.19119,.4730228,.46257
"M",32,2011,440133,37038.04,79.5986,79.69423,.4822873,.4724137
"M",32,2012,440588,36674.37,80.31945,80.39073,.4650215,.4553135
"M",32,2013,437496,36382.96,79.63823,79.72012,.4723896,.4625163
"M",32,2014,420746,36320.61,78.94449,79.04556,.5049466,.4945264
"M",33,2001,390870,44339.92,79.20242,79.31524,.5179113,.5076243
"M",33,2002,401896,44400.48,78.3748,78.49738,.5377478,.5297403
"M",33,2003,410191,43464.31,80.31338,80.39813,.4792426,.4703546
"M",33,2004,416725,42452.65,79.25061,79.35959,.50479,.4948438
"M",33,2005,421931,41830.42,80.15099,80.2393,.4634793,.4550672
"M",33,2006,426622,41961.24,80.4216,80.50826,.4820179,.4726415
"M",33,2007,430710,41815.11,80.23093,80.3162,.4858543,.4766761
"M",33,2008,435279,41925.16,79.88347,79.98596,.5018626,.4912778
"M",33,2009,444649,41166.36,80.4155,80.50542,.4530548,.4433308
"M",33,2010,443604,39957.95,80.5486,80.64767,.4681571,.4584016
"M",33,2011,440169,38176.56,80.19637,80.28944,.4676645,.4586333
"M",33,2012,440615,37802.52,79.41323,79.51102,.4563811,.4467402
"M",33,2013,437705,37502.88,79.89073,79.9789,.4643262,.4541485
"M",33,2014,420713,37416.14,81.18639,81.24348,.4660982,.4563624
"M",34,2001,390918,45575.78,78.99707,79.11482,.5349689,.5263542
"M",34,2002,402116,45645.19,79.56145,79.66674,.5128701,.5033263
"M",34,2003,410181,44681.28,79.95972,80.05687,.5166127,.5054
"M",34,2004,416721,43656.34,80.09472,80.19196,.5108654,.5015492
"M",34,2005,421921,43019.29,80.50047,80.5925,.506675,.496166
"M",34,2006,426868,43164.48,80.63235,80.72413,.478986,.4697261
"M",34,2007,430770,43016.21,80.1704,80.26912,.4963699,.485867
"M",34,2008,435382,43130.71,80.72578,80.81396,.4897643,.4791345
"M",34,2009,444550,42382.54,80.70628,80.79556,.4740882,.4641188
"M",34,2010,443562,41139.4,80.63155,80.73505,.4739207,.4641739
"M",34,2011,440164,39325.42,80.38079,80.47768,.4820112,.4717906
"M",34,2012,440684,38938.82,80.18888,80.28214,.491383,.4811396
"M",34,2013,437611,38636.51,80.20872,80.29435,.4804099,.4698196
"M",34,2014,420718,38528.66,79.8567,79.95409,.5180023,.5066575
"M",35,2001,390887,46809.49,78.54697,78.68063,.5380385,.528465
"M",35,2002,402075,46890.15,79.53741,79.65202,.5480165,.5366194
"M",35,2003,410292,45904.39,79.3898,79.50098,.4969549,.4864064
"M",35,2004,416896,44860.14,79.75985,79.86971,.5003757,.4909255
"M",35,2005,421950,44218.24,79.18285,79.30895,.5054209,.4955029
"M",35,2006,426719,44374.76,80.32343,80.42915,.5146076,.5042399
"M",35,2007,430841,44223.18,81.19028,81.27393,.4806614,.4711478
"M",35,2008,435338,44346.78,80.87047,80.96539,.498872,.4888845
"M",35,2009,444667,43607.74,81.1301,81.22172,.475573,.4652221
"M",35,2010,443655,42333.48,81.67039,81.7615,.4534413,.4437935
"M",35,2011,440227,40492.4,81.06805,81.15594,.4815033,.4713056
"M",35,2012,440872,40092.33,81.30835,81.38232,.4723103,.4623138
"M",35,2013,437658,39785.05,80.19276,80.29383,.5080826,.4967761
"M",35,2014,420723,39652.46,81.05479,81.13426,.5101752,.499446
"M",36,2001,390904,48043.49,79.72079,79.84316,.5479047,.5360494
"M",36,2002,402215,48135.02,80.03973,80.15331,.5353733,.5246877
"M",36,2003,410281,47130.21,79.07424,79.20492,.5052571,.4950112
"M",36,2004,416800,46071.64,80.37394,80.48238,.511991,.5021277
"M",36,2005,421959,45419.6,80.31792,80.42855,.4876544,.4783565
"M",36,2006,426886,45590.56,80.84394,80.9428,.476917,.4675884
"M",36,2007,430808,45438.26,80.89645,80.99608,.5053882,.4941193
"M",36,2008,435340,45572.93,80.73639,80.83716,.4919617,.4820019
"M",36,2009,444655,44843.72,81.39142,81.48582,.4799871,.4696787
"M",36,2010,443730,43538.04,81.58503,81.67661,.4306568,.4213026
"M",36,2011,440246,41675.81,81.40881,81.50117,.4773551,.4668309
"M",36,2012,440809,41262.09,80.72981,80.83239,.519832,.5086882
"M",36,2013,437614,40944.65,81.25133,81.32297,.4610553,.4503404
"M",36,2014,420819,40789.1,81.12791,81.20712,.4984562,.4879901
"M",37,2001,390966,49279.56,80.6265,80.7328,.5270756,.5163322
"M",37,2002,402077,49386.8,80.12358,80.23898,.5126857,.5021989
"M",37,2003,410337,48359.48,80.36057,80.46907,.5162893,.5054507
"M",37,2004,416822,47294.36,80.61677,80.72269,.4991655,.4889292
"M",37,2005,421996,46628.97,80.98882,81.09076,.5067875,.4967399
"M",37,2006,426886,46812.11,80.94257,81.04813,.5099544,.49879
"M",37,2007,430928,46658.9,80.94662,81.05167,.5132966,.5024098
"M",37,2008,435448,46807.6,80.35725,80.4805,.510479,.5007926
"M",37,2009,444799,46092.72,81.08044,81.19238,.4775825,.4669589
"M",37,2010,443657,44756.66,81.05106,81.16885,.4757738,.4659264
"M",37,2011,440318,42873.2,81.60976,81.70245,.4839791,.4730596
"M",37,2012,440922,42451.24,80.84868,80.95763,.5039554,.4933189
"M",37,2013,437739,42117.8,81.68559,81.7615,.4699472,.4599218
"M",37,2014,420902,41944.63,80.83792,80.94118,.5281273,.5163727
"M",38,2001,391008,50526.22,79.26199,79.40852,.5748091,.5649325
"M",38,2002,402143,50641.37,79.59216,79.72322,.5282152,.5160416
"M",38,2003,410325,49593.29,80.06277,80.19126,.5362753,.5259837
"M",38,2004,416955,48526.08,81.09372,81.20523,.5136216,.5032406
"M",38,2005,422113,47844.6,81.19704,81.30628,.5149314,.5047958
"M",38,2006,426824,48041.7,80.33392,80.45804,.5045763,.4939392
"M",38,2007,430900,47892.5,81.23396,81.34482,.5317572,.5202096
"M",38,2008,435430,48052.78,80.68076,80.80196,.5395393,.5274647
"M",38,2009,444671,47357.51,80.72936,80.85088,.474611,.4646676
"M",38,2010,443793,45985.54,82.39176,82.48596,.4522734,.4423821
"M",38,2011,440441,44085.89,81.84267,81.93643,.4718401,.4616583
"M",38,2012,440976,43650.57,81.42771,81.5326,.5072705,.4965747
"M",38,2013,437759,43305.2,81.07796,81.17607,.4828647,.4717512
"M",38,2014,420924,43112.79,82.2142,82.28886,.4742335,.4636321
"M",39,2001,390980,51772.17,81.00547,81.11955,.5422283,.5308918
"M",39,2002,402207,51901.97,80.69952,80.81499,.5336462,.5223275
"M",39,2003,410386,50831.09,80.19308,80.32196,.5261987,.5143307
"M",39,2004,416915,49756.08,79.71828,79.8596,.5469009,.5350807
"M",39,2005,421935,49071.85,80.4377,80.56466,.5069143,.4966949
"M",39,2006,427021,49283.5,80.50001,80.63699,.5485101,.5374859
"M",39,2007,430908,49130.85,81.29851,81.40374,.5008391,.4894951
"M",39,2008,435418,49309.81,82.00227,82.09382,.4799806,.4702269
"M",39,2009,444885,48635.31,81.09544,81.22078,.5221795,.5118614
"M",39,2010,443733,47232.51,81.00923,81.14534,.5067167,.4956432
"M",39,2011,440361,45313.72,82.59828,82.67991,.449412,.4397044
"M",39,2012,440998,44866.7,81.72605,81.82097,.4737067,.4632379
"M",39,2013,437861,44508.36,80.61956,80.74186,.5152764,.5034777
"M",39,2014,420921,44294.16,82.0006,82.09117,.5013923,.4897941
"M",40,2001,391132,53030.14,79.61628,79.76691,.5741891,.5647422
"M",40,2002,402355,53171.07,80.31306,80.44288,.5493637,.5400385
"M",40,2003,410360,52074.96,80.71132,80.83653,.5313094,.5200052
"M",40,2004,416963,50993.05,80.95895,81.07869,.4986202,.4884862
"M",40,2005,422212,50303.96,81.92245,82.0241,.5034453,.4919309
"M",40,2006,426899,50530.29,80.78918,80.91756,.5151017,.5029052
"M",40,2007,431068,50376.55,82.40402,82.50032,.4897304,.4789689
"M",40,2008,435598,50574.07,82.21835,82.312,.4566112,.4466826
"M",40,2009,444857,49917.41,80.89088,81.02668,.4939105,.4829243
"M",40,2010,443779,48489.26,81.82774,81.95179,.4639751,.4538601
"M",40,2011,440361,46556.83,82.28827,82.39233,.472523,.4619803
"M",40,2012,441034,46100.96,80.74686,80.88007,.5141799,.5028431
"M",40,2013,437813,45728.77,81.88003,81.97287,.4975705,.4866939
"M",40,2014,420919,45494.3,81.89075,82.00574,.5681291,.5560629
"M",41,2001,391177,54288.68,80.16542,80.30684,.5363259,.5251449
"M",41,2002,402231,54445.47,80.41856,80.54982,.5700437,.5577835
"M",41,2003,410447,53328.82,80.66518,80.79752,.5426431,.5342021
"M",41,2004,417017,52236.78,81.68034,81.79453,.5089765,.4985403
"M",41,2005,422138,51544.62,81.48177,81.60091,.5072951,.497454
"M",41,2006,426934,51786.29,81.4618,81.58482,.5447764,.5335111
"M",41,2007,430996,51631.38,82.29605,82.39569,.5024453,.4913704
"M",41,2008,435471,51847.17,82.22572,82.32902,.4915531,.4798065
"M",41,2009,444807,51212.48,81.11208,81.25381,.5203962,.5084083
"M",41,2010,443828,49759.14,81.30096,81.43913,.4792165,.4688527
"M",41,2011,440594,47814.01,82.75447,82.84456,.4579554,.4486842
"M",41,2012,441233,47350.32,81.2752,81.40292,.496663,.4850193
"M",41,2013,437903,46968.65,81.88155,81.98093,.4815382,.4704507
"M",41,2014,420905,46703.39,82.04065,82.13846,.5093316,.4972237
"M",42,2001,391025,55549.89,80.53479,80.67068,.5432295,.5313206
"M",42,2002,402304,55729.63,79.64043,79.79182,.5632737,.5517312
"M",42,2003,410383,54589.37,81.24246,81.36826,.5658602,.5535611
"M",42,2004,417045,53485.1,80.62508,80.76153,.5446917,.5337995
"M",42,2005,422308,52793.41,81.23324,81.36019,.5307543,.5183229
"M",42,2006,427053,53050.69,81.53037,81.65866,.5389456,.5257801
"M",42,2007,431020,52897,81.99953,82.1082,.4985276,.4883859
"M",42,2008,435582,53128.33,81.97698,82.09099,.5190856,.5077507
"M",42,2009,444959,52518.65,81.94666,82.06639,.518376,.5069793
"M",42,2010,443888,51037.89,81.70979,81.84763,.5078545,.4969626
"M",42,2011,440502,49087.81,81.67648,81.80286,.5321522,.5203924
"M",42,2012,441298,48619.33,82.4203,82.52132,.4894447,.479692
"M",42,2013,437855,48223.76,81.54995,81.6675,.5284103,.5162038
"M",42,2014,421114,47929.2,82.36817,82.47108,.5337311,.5218149
"M",43,2001,391072,56824.27,79.66656,79.8186,.5792867,.5667465
"M",43,2002,402327,57019.17,80.96877,81.08999,.5452349,.5329251
"M",43,2003,410597,55856.57,80.93101,81.05688,.5432721,.5317209
"M",43,2004,417070,54745.58,80.35336,80.49681,.5515709,.5411776
"M",43,2005,422199,54053.06,80.9784,81.11018,.5253145,.5136343
"M",43,2006,427154,54326.13,82.2103,82.3159,.5093801,.4978147
"M",43,2007,431127,54170.11,81.9483,82.05319,.4910877,.4798751
"M",43,2008,435595,54423.25,82.70585,82.80518,.5012883,.491972
"M",43,2009,444898,53831.41,82.23795,82.35192,.4852934,.4744571
"M",43,2010,443913,52324.03,82.09269,82.21989,.4918229,.4817851
"M",43,2011,440583,50378.95,82.5306,82.63465,.5300783,.5185318
"M",43,2012,441232,49901.22,82.40088,82.50143,.4955083,.4853796
"M",43,2013,437971,49499.52,81.76862,81.87832,.5217181,.5096247
"M",43,2014,420941,49173.62,81.98431,82.0919,.5192391,.5067335
"M",44,2001,391106,58100.54,80.66479,80.79221,.5551014,.5440907
"M",44,2002,402333,58317.96,80.08171,80.22072,.561487,.5506797
"M",44,2003,410440,57134.32,79.79495,79.93968,.5436024,.5335119
"M",44,2004,417051,56015.97,81.14201,81.26742,.5548542,.5441467
"M",44,2005,422167,55321.26,81.77447,81.89026,.5651697,.5535494
"M",44,2006,427038,55606.17,81.3037,81.42476,.5266922,.5163092
"M",44,2007,431099,55455.52,81.66676,81.77914,.5417854,.5303804
"M",44,2008,435630,55736.65,82.48082,82.579,.5026136,.4915036
"M",44,2009,444997,55159.43,82.79078,82.89051,.4939814,.4830966
"M",44,2010,443933,53620.59,82.62042,82.73434,.5031529,.4929732
"M",44,2011,440565,51680.91,82.44575,82.54813,.4964029,.4850387
"M",44,2012,441351,51201.42,82.93195,83.01141,.4599131,.4503677
"M",44,2013,438051,50795.89,82.38419,82.48125,.5040174,.4926094
"M",44,2014,421258,50434.35,82.06384,82.16628,.5221552,.5103211
"M",45,2001,391135,59384.86,79.56396,79.71105,.5742999,.5656484
"M",45,2002,402319,59620.3,81.21398,81.32603,.544875,.533619
"M",45,2003,410615,58422.01,81.09648,81.21144,.5362294,.5258047
"M",45,2004,417063,57295.75,80.46675,80.5989,.5351267,.5249755
"M",45,2005,422263,56598.11,81.88643,81.99098,.5406044,.5294201
"M",45,2006,427122,56902.19,82.56152,82.65086,.5047204,.494843
"M",45,2007,431131,56759.45,81.8161,81.91872,.5232916,.5130561
"M",45,2008,435547,57062.55,81.46706,81.58414,.5631778,.5519265
"M",45,2009,444927,56510.08,82.24038,82.3461,.4924275,.4821816
"M",45,2010,444010,54940.1,82.87823,82.97875,.48642,.4759327
"M",45,2011,440625,52998.28,82.52924,82.62408,.4921469,.4808593
"M",45,2012,441326,52517.06,82.22103,82.31416,.4929242,.4818297
"M",45,2013,438025,52108.67,82.10297,82.20003,.5281873,.5165163
"M",45,2014,421207,51712.38,82.41865,82.50826,.5263524,.5134763
"M",46,2001,391227,60680.4,81.12224,81.23819,.5967833,.5837464
"M",46,2002,402359,60939.13,81.52575,81.62955,.556583,.545971
"M",46,2003,410493,59721.19,82.34231,82.42578,.5162745,.5040911
"M",46,2004,417124,58588.2,82.29523,82.3888,.5327543,.5218526
"M",46,2005,422250,57891.04,81.06895,81.19044,.542199,.5309296
"M",46,2006,427092,58217.46,81.60281,81.71629,.5514907,.5399621
"M",46,2007,431055,58080.2,82.39793,82.48732,.5166268,.506344
"M",46,2008,435701,58409.45,82.08736,82.18882,.5310196,.5195297
"M",46,2009,445013,57879.48,81.39078,81.51299,.5087334,.4984702
"M",46,2010,444034,56277.03,82.04749,82.16778,.5150061,.5032789
"M",46,2011,440633,54332.32,81.82202,81.93027,.5492622,.5375381
"M",46,2012,441503,53851.79,82.21466,82.30676,.4928851,.4828359
"M",46,2013,437971,53442.66,82.77059,82.84281,.4927014,.4823189
"M",46,2014,421136,53007,82.27715,82.36804,.5532834,.5414016
"M",47,2001,391225,61986.14,80.97218,81.09041,.607076,.5969552
"M",47,2002,402435,62264.91,79.50534,79.64658,.5650355,.554722
"M",47,2003,410608,61031.62,81.11168,81.22576,.5717483,.5593331
"M",47,2004,417169,59893.57,81.8285,81.92878,.5479714,.5363846
"M",47,2005,422316,59200.49,81.26495,81.37617,.5364683,.5261239
"M",47,2006,427256,59545.07,81.84721,81.95257,.5469366,.5345277
"M",47,2007,431141,59419.05,82.09412,82.19156,.5645999,.5527275
"M",47,2008,435684,59770.94,83.02183,83.10384,.5158805,.5057531
"M",47,2009,444998,59265.45,82.34294,82.448,.5080726,.4981115
"M",47,2010,444000,57632.36,82.88615,82.9837,.4889604,.4789198
"M",47,2011,440665,55680.82,82.29853,82.39754,.5230138,.512282
"M",47,2012,441346,55202.07,81.72031,81.82807,.5386648,.5267981
"M",47,2013,438116,54791.2,82.26464,82.36619,.5561788,.5447037
"M",47,2014,421218,54317.52,82.37068,82.46485,.5591077,.5474386
"M",48,2001,391266,63294.69,79.89049,80.02962,.5995374,.5898703
"M",48,2002,402495,63598.36,80.76453,80.8812,.5735821,.5601417
"M",48,2003,410660,62349.62,80.75796,80.87986,.5707048,.5602282
"M",48,2004,417205,61213.27,80.68835,80.81201,.5676931,.5561694
"M",48,2005,422323,60524.83,82.06947,82.16932,.5467662,.5356201
"M",48,2006,427161,60891.51,81.63667,81.74641,.5689102,.5571089
"M",48,2007,431146,60771.87,82.10649,82.20493,.5567092,.5460104
"M",48,2008,435786,61146.14,83.09383,83.17189,.5193053,.5092655
"M",48,2009,445040,60668.64,82.52424,82.62095,.4953458,.4855231
"M",48,2010,444047,59004.23,83.3005,83.38749,.4831516,.4734759
"M",48,2011,440653,57044.24,83.20539,83.28699,.5062987,.4959373
"M",48,2012,441444,56573.57,83.43521,83.50277,.4954118,.486256
"M",48,2013,438147,56160.82,82.98499,83.05655,.5035769,.4937126
"M",48,2014,421159,55651.09,83.32835,83.39555,.5310295,.5204621
"M",49,2001,391256,64618.26,80.46085,80.58611,.5994592,.5876404
"M",49,2002,402535,64947.46,80.01085,80.14532,.6168668,.6064726
"M",49,2003,410588,63682.77,81.14394,81.25548,.5881532,.5758132
"M",49,2004,417322,62546.6,81.87937,81.97934,.5576402,.5465526
"M",49,2005,422420,61860.85,81.53773,81.64641,.5803146,.5704896
"M",49,2006,427224,62251.54,81.75133,81.8598,.5743785,.5623187
"M",49,2007,431240,62140.67,82.40582,82.49525,.5639725,.5526908
"M",49,2008,435705,62541.5,83.19579,83.27252,.504494,.4947278
"M",49,2009,445124,62090.02,82.56199,82.65551,.5008511,.4906527
"M",49,2010,444069,60393.82,83.11643,83.20806,.5272807,.5173691
"M",49,2011,440750,58436.82,82.60801,82.70065,.5226924,.5126731
"M",49,2012,441466,57962.14,82.64959,82.73977,.5357904,.5239984
"M",49,2013,438162,57555.74,82.31942,82.41067,.5420486,.5313506
"M",49,2014,421244,57014.76,82.34235,82.43507,.578924,.5664077
"M",50,2001,391206,65949.18,80.95731,81.07484,.5935603,.5812069
"M",50,2002,402422,66303.78,82.01563,82.10664,.5615938,.5496706
"M",50,2003,410707,65025.13,82.23825,82.3292,.5615677,.5515545
"M",50,2004,417233,63891.55,80.90991,81.02705,.5535576,.5435836
"M",50,2005,422290,63212.6,82.45864,82.54993,.5673805,.5570683
"M",50,2006,427236,63625.31,81.55085,81.65851,.5423489,.5306414
"M",50,2007,431263,63524.25,82.80863,82.88526,.5634338,.5526393
"M",50,2008,435682,63954.27,81.86325,81.96965,.5671002,.556132
"M",50,2009,445119,63529.11,82.13044,82.23397,.535511,.5229679
"M",50,2010,444101,61803.46,82.80978,82.90696,.510712,.4999433
"M",50,2011,440710,59848.78,82.43699,82.53094,.5522107,.541109
"M",50,2012,441520,59377.02,82.65862,82.74514,.5263548,.5157343
"M",50,2013,438125,58973.78,83.48396,83.54668,.499408,.4897588
"M",50,2014,421177,58393.3,82.49841,82.5853,.5728581,.5611983
